0.5950000	1.5050000	F:maj7
1.5050000	2.5950000	C:maj
2.5950000	4.6900000	D:min7
4.6900000	6.7800000	E:min7
6.7800000	8.8600000	A:min
8.8600000	10.9200000	D:maj
10.9200000	11.9450000	G:maj
11.9450000	17.0450000	A:min
17.0450000	19.0700000	D:maj
19.0700000	20.0800000	G:maj
20.0800000	23.1100000	A:min
23.1100000	27.1800000	D:min
27.1800000	31.2100000	E:maj
31.2100000	32.2250000	A:min
32.2250000	33.2400000	E:maj
33.2400000	34.2500000	A:min
34.2500000	35.2550000	D:maj
35.2550000	39.0950000	F:maj
39.0950000	46.4850000	A:7
46.4850000	49.2450000	B:min7
49.2450000	59.6700000	A:min7
59.6700000	61.6550000	D:maj
61.6550000	62.6400000	G:maj
62.6400000	67.5450000	A:min
67.5450000	69.4900000	D:maj
69.4900000	70.4650000	G:maj
70.4650000	71.4350000	E:maj
71.4350000	73.3650000	A:min
73.3650000	74.3450000	D:maj
74.3450000	75.3300000	C:maj
75.3300000	76.3150000	D:min7
76.3150000	77.2900000	G:maj
77.2900000	81.2150000	E:maj
81.2150000	82.2100000	A:min
82.2100000	83.2150000	E:maj
83.2150000	84.2100000	A:min
84.2100000	85.2000000	D:maj
85.2000000	89.0750000	F:maj
89.0750000	96.4650000	A:7
96.4650000	99.2300000	B:min7
99.2300000	109.9800000	A:min7
109.9800000	111.3050000	D:maj
111.3050000	112.6250000	G:maj
112.6250000	113.2850000	E:maj
113.2850000	117.2050000	A:min
117.2050000	119.8100000	D:maj
119.8100000	120.4600000	G:maj
120.4600000	121.1050000	E:maj
121.1050000	123.0450000	A:min
123.0450000	126.2850000	D:min
126.2850000	127.5650000	G:maj
127.5650000	128.8450000	E:maj
128.8450000	129.5000000	A:min
129.5000000	130.8300000	E:maj
130.8300000	132.1300000	A:min
132.1300000	132.7900000	E:maj
132.7900000	134.1650000	C:maj
134.1650000	134.9000000	D:maj
134.9000000	143.8300000	F:maj7
