0.4550000	1.4050000	F:min
1.4050000	2.4100000	C:maj
2.4100000	4.4350000	F:min
4.4350000	6.0050000	C#:maj
6.0050000	6.5050000	F:min
6.5050000	8.0450000	C:maj
8.0450000	10.6250000	F:maj
10.6250000	12.6900000	Bb:7
12.6900000	14.7600000	D#:maj
14.7600000	15.2700000	Bb:maj
15.2700000	16.8200000	E:7
16.8200000	17.8450000	C:maj
17.8450000	18.8800000	G:maj
18.8800000	20.9250000	C:maj
20.9250000	22.9700000	F:maj
22.9700000	25.0200000	Bb:min7
25.0200000	27.0700000	D#:maj
27.0700000	29.1200000	E:7
29.1200000	30.1400000	C:maj
30.1400000	31.1650000	G:maj
31.1650000	33.2250000	C:maj
33.2250000	37.3050000	F:min7
37.3050000	39.3400000	G#:7
39.3400000	41.3650000	C#:maj
41.3650000	42.3650000	C:maj
42.3650000	42.8700000	F:min
42.8700000	43.3800000	C:maj
43.3800000	43.8850000	F:min
43.8850000	44.3850000	G:min
44.3850000	44.8850000	F:min
44.8850000	45.3900000	Bb:maj
45.3900000	46.4100000	F:min
46.4100000	47.4300000	C:maj
47.4300000	50.5000000	F:min
50.5000000	51.0100000	Bb:maj
51.0100000	51.5200000	G#:maj
51.5200000	53.5500000	C:min
53.5500000	55.5850000	F:maj
55.5850000	57.6200000	Bb:7
57.6200000	59.6500000	D#:maj
59.6500000	61.1650000	E:7
61.1650000	61.6700000	F:min
61.6700000	62.6850000	C:maj
62.6850000	63.7000000	G:7
63.7000000	65.7200000	C:maj
65.7200000	69.7600000	F:min
69.7600000	71.7650000	G#:min7
71.7650000	73.7850000	C#:maj
73.7850000	74.8000000	C:maj
74.8000000	77.3300000	F:min
77.3300000	77.8400000	Bb:maj
77.8400000	78.8600000	F:min
78.8600000	79.8700000	C:maj
79.8700000	82.9200000	F:min
82.9200000	83.4250000	Bb:maj
83.4250000	83.9300000	G#:maj
83.9300000	85.9500000	C:min
85.9500000	87.9650000	F:maj
87.9650000	89.9800000	Bb:min7
89.9800000	92.0050000	D#:maj
92.0050000	94.0250000	Bb:7
94.0250000	95.0300000	C:maj
95.0300000	95.5400000	E:7
95.5400000	96.0450000	F:min
96.0450000	98.0700000	C:maj
98.0700000	101.6100000	F:min
101.6100000	104.1450000	G#:7
104.1450000	106.1650000	C#:maj
106.1650000	107.1800000	C:maj
107.1800000	107.6850000	F:min
107.6850000	108.1900000	C:maj
108.1900000	109.7100000	F:min
109.7100000	110.2200000	Bb:maj
110.2200000	110.7250000	F:min
110.7250000	112.2450000	C:maj
112.2450000	115.3050000	F:min
115.3050000	115.8100000	Bb:maj
115.8100000	116.3250000	G#:maj
116.3250000	118.4150000	C:min
118.4150000	120.5250000	F:maj
120.5250000	122.6500000	Bb:7
122.6500000	124.8050000	D#:maj
124.8050000	126.9450000	Bb:7
126.9450000	128.0250000	C:maj
128.0250000	129.1050000	G:7
129.1050000	131.2650000	C:maj
131.2650000	132.3450000	F:min
132.3450000	133.4400000	C:maj
133.4400000	137.7500000	F:min
137.7500000	139.9250000	C:maj
139.9250000	142.1000000	F:maj
142.1000000	144.2850000	Bb:min7
144.2850000	146.4700000	D#:maj
146.4700000	147.5650000	Bb:maj
147.5650000	150.3050000	E:7
150.3050000	150.8500000	F:min
150.8500000	153.0400000	C:maj
153.0400000	155.2250000	F:maj
155.2250000	157.4100000	Bb:min7
157.4100000	157.9600000	D#:maj
