0.000000000	0.046439909	N
0.046439909	7.337505668	D:maj6
7.337505668	10.820498866	G
10.820498866	14.303492063	D
14.303492063	17.647165532	G:maj6
17.647165532	19.319002267	E:min
19.319002267	20.990839002	A
20.990839002	22.662675736	D:maj6
22.662675736	24.334512471	B:min7
24.334512471	25.959909297	E:min7
25.959909297	27.678185941	A:7
27.678185941	30.975419501	D:min
30.975419501	32.275736961	Bb/3
32.275736961	33.297414965	G:min7
33.297414965	34.504852607	Bb/3
34.504852607	35.294331065	C/5
35.294331065	37.802086167	G:min6
37.802086167	40.960000000	D:min
40.960000000	47.693786848	D:maj6
47.693786848	50.805260770	G
50.805260770	54.288253968	D
54.288253968	57.631927437	G:maj6
57.631927437	59.210884353	E:min
59.210884353	60.789841269	A
60.789841269	62.508117913	D:maj6
62.508117913	64.226394557	B:min
64.226394557	65.898231292	E:min
65.898231292	67.477188208	A
67.477188208	70.774421768	D:min
70.774421768	71.749659863	Bb/3
71.749659863	72.167619047	D:min
72.167619047	73.189297052	G:min7
73.189297052	74.303854875	Bb/3
74.303854875	75.139773242	C/5
75.139773242	75.882811791	G:min6
75.882811791	76.997369614	C:7
76.997369614	77.554648526	G:min
77.554648526	80.619682539	D:min
80.619682539	87.307029478	D:maj6
87.307029478	90.604263038	G:maj6
90.604263038	93.855056689	D
93.855056689	96.966530612	G:maj6
96.966530612	97.291609977	A:maj6
97.291609977	98.870566893	E:min
98.870566893	100.449523809	A
100.449523809	100.960362811	B:min
100.960362811	102.028480725	D
102.028480725	103.886077097	B:min7
103.886077097	105.511473922	E:min7
105.511473922	107.136870748	A
107.136870748	110.480544217	D:min
110.480544217	113.963537414	Bb/3
113.963537414	116.610612244	C/5
116.610612244	117.214331065	G:min
117.214331065	120.418684807	D:min
120.418684807	126.223673469	D:maj6
126.223673469	127.059591836	D/5
127.059591836	129.428027210	G
129.428027210	130.263945578	E:min
130.263945578	134.118458049	D:maj6
134.118458049	136.997732426	G:maj6
136.997732426	138.576689342	E:min7
138.576689342	139.598367346	F#:min
139.598367346	140.248526077	A
140.248526077	141.873922902	D
141.873922902	143.592199546	B:min7
143.592199546	145.310476190	E:min
145.310476190	146.935873015	A:maj6
146.935873015	150.325986394	D:min
150.325986394	151.394104308	Bb/3
151.394104308	153.576780045	G:min
153.576780045	154.319818594	C/5
154.319818594	156.734693877	C:7
156.734693877	159.985487528	D:min
159.985487528	166.672834467	D:maj6
166.672834467	169.923628117	G
169.923628117	173.081541950	D
173.081541950	180.233287981	G:maj6
180.233287981	181.233287981	N
