0.000000000	0.325079365	N
0.325079365	4.690430839	E:7
4.690430839	5.061950113	B:min7
5.061950113	5.387029478	Eb:maj6
5.387029478	5.990748299	E
5.990748299	8.126984126	C#:min7
8.126984126	9.102222222	A/5
9.102222222	10.495419501	B
10.495419501	13.142494331	E
13.142494331	15.743129251	C#:7
15.743129251	18.390204081	A
18.390204081	20.990839002	B
20.990839002	23.684353741	E:maj7
23.684353741	25.634829931	C#:min
25.634829931	26.284988662	E
26.284988662	28.932063492	A:maj7
28.932063492	31.486258503	B
31.486258503	36.130249433	C#:min
36.130249433	36.826848072	B:maj6
36.826848072	39.334603174	A
39.334603174	42.074557823	B
42.074557823	43.978594104	E
43.978594104	44.535873015	E:maj7
44.535873015	47.229387755	C#:min
47.229387755	48.436825396	A
48.436825396	49.922902494	B
49.922902494	54.474013605	E
54.474013605	55.031292517	B/3
55.031292517	57.074648526	C#:min
57.074648526	57.724807256	B:maj6
57.724807256	60.325442176	A:maj7
60.325442176	63.018956916	B
63.018956916	64.969433106	E
64.969433106	65.526712018	B/3
65.526712018	67.570068027	C#:min
67.570068027	68.173786848	E/5
68.173786848	70.820861678	A:maj7
70.820861678	71.703219954	B
71.703219954	72.121179138	C#:min7
72.121179138	73.375056689	B
73.375056689	77.926167800	C#:min
77.926167800	78.622766439	B:maj6
78.622766439	81.176961451	A
81.176961451	83.266757369	B
83.266757369	83.824036281	Eb:7
83.824036281	85.728072562	E
85.728072562	86.378231292	E:maj7
86.378231292	88.328707482	C#:min
88.328707482	88.978866213	E/5
88.978866213	90.139863945	A
90.139863945	91.625941043	B
91.625941043	94.180136054	E
94.180136054	96.687891156	A
96.687891156	99.334965986	F#:min7
99.334965986	101.935600907	D
101.935600907	104.489795918	E
104.489795918	106.951111111	A
106.951111111	109.598185941	F#:min7
109.598185941	110.898503401	D
110.898503401	112.198820861	E
112.198820861	113.499138321	A
113.499138321	114.753015873	B
114.753015873	117.307210884	E
117.307210884	119.629206349	C#:min
119.629206349	119.954285714	Ab:min
119.954285714	122.601360544	A:maj7
122.601360544	125.155555555	B
125.155555555	127.198911564	E
127.198911564	127.663310657	B/3
127.663310657	129.799546485	C#:min
129.799546485	130.496145124	E:maj7
130.496145124	132.957460317	A
132.957460317	135.558095238	B
135.558095238	140.248526077	C#:min
140.248526077	140.759365079	B:maj6
140.759365079	143.360000000	A
143.360000000	145.403356009	B
145.403356009	146.007074829	Eb:7
146.007074829	147.957551020	E
147.957551020	148.607709750	Eb:min7
148.607709750	150.558185941	C#:min
150.558185941	151.161904761	B
151.161904761	152.369342403	A
152.369342403	153.762539682	B
153.762539682	156.270294784	C#:min7
156.270294784	157.570612244	A
157.570612244	158.870929705	B
158.870929705	160.264126984	C#:min
160.264126984	161.425124716	C#:min7
161.425124716	162.679002267	A
162.679002267	163.793560090	B
163.793560090	165.604716553	E
165.604716553	166.022675736	Eb:maj7
166.022675736	170.945306122	E
170.945306122	171.945306122	N
