0.000000000	0.046439909	N
0.046439909	3.529433106	A
3.529433106	4.133151927	E:7/3
4.133151927	18.622403628	A
18.622403628	19.411882086	D/5
19.411882086	21.501678004	B:min
21.501678004	23.173514739	E
23.173514739	23.498594104	D:maj6
23.498594104	25.541950113	F#:min7
25.541950113	27.028027210	D:aug
27.028027210	29.024943310	F#:7
29.024943310	31.021859410	G/5
31.021859410	32.507936507	F#:7
32.507936507	33.622494331	E:min7
33.622494331	34.597732426	F#:hdim7/b7
34.597732426	49.412063492	A
49.412063492	50.201541950	D/5
50.201541950	52.291337868	B:min
52.291337868	54.241814058	E:min
54.241814058	56.238730158	F#:7
56.238730158	58.003446712	D
58.003446712	59.721723356	F#:7
59.721723356	60.789841269	G:maj6
60.789841269	62.275918367	D:maj7
62.275918367	63.483356009	F#:7
63.483356009	65.294512471	E:min
65.294512471	69.474104308	A
69.474104308	72.028299319	D:7
72.028299319	75.697052154	D:maj7
75.697052154	77.136689342	E
77.136689342	80.759002267	D:7
80.759002267	83.406077097	D:maj7
83.406077097	87.121269841	E
87.121269841	97.941768707	A
97.941768707	98.963446712	D/5
98.963446712	100.774603174	B:min
100.774603174	102.678639455	E
102.678639455	105.047074829	F#:min7
105.047074829	106.858231292	D
106.858231292	108.622947845	F#:min7
108.622947845	109.598185941	G:maj6
109.598185941	110.480544217	G:hdim7/b7
110.480544217	112.709659863	F#:min7
112.709659863	114.706575963	E:min
114.706575963	118.421768707	A
118.421768707	124.644716553	D:maj7
124.644716553	125.527074829	E
125.527074829	126.316553287	B:min7
126.316553287	132.400181405	D
132.400181405	136.161814058	E
136.161814058	147.957551020	A
147.957551020	149.629387755	E/5
149.629387755	149.954467120	D:maj6
149.954467120	151.858503401	E
151.858503401	153.994739229	F#:min7
153.994739229	155.387936507	D:maj7
155.387936507	157.709931972	F#:min7
157.709931972	159.567528344	G/5
159.567528344	161.610884353	F#:7
161.610884353	163.468480725	E:min
163.468480725	166.208435374	A
166.208435374	167.508752834	B:hdim7
167.508752834	179.629569160	A
179.629569160	181.394285714	D/2
181.394285714	183.855600907	A
183.855600907	184.412879818	D/5
184.412879818	192.493424036	A:7
192.493424036	193.493424036	N
