0.000	0.445	N
0.445	1.910	A:maj
1.910	3.375	D:maj7
3.375	4.845	A:maj
4.845	6.330	D:maj
6.330	7.810	A:maj
7.810	9.270	D:maj
9.270	10.705	A:maj
10.705	12.150	D:maj
12.150	13.615	A:maj
13.615	15.080	D:maj
15.080	16.545	A:maj
16.545	18.010	D:maj
18.010	19.485	A:maj
19.485	20.960	D:maj
20.960	22.435	A:min
22.435	23.910	D:maj
23.910	25.385	A:maj
25.385	26.850	D:maj
26.850	28.290	A:maj
28.290	29.010	D:maj
29.010	32.665	A:7
32.665	33.405	E:min
33.405	34.140	G:maj
34.140	34.510	D:maj
34.510	35.605	N
35.605	37.055	A:maj
37.055	38.505	D:maj
38.505	39.945	A:maj
39.945	41.395	D:maj
41.395	42.850	A:maj
42.850	44.320	D:maj
44.320	45.785	A:maj
45.785	46.885	D:maj
46.885	49.060	A:maj
49.060	49.775	D:maj
49.775	51.570	A:maj
51.570	52.290	D:maj
52.290	54.815	A:maj
54.815	55.900	D:maj
55.900	60.205	A:maj
60.205	61.625	D:maj
61.625	63.385	A:maj
63.385	67.340	A:7
67.340	68.070	E:min
68.070	68.800	G:maj
68.800	69.530	D:maj
69.530	71.705	A:maj
71.705	72.785	D:maj
72.785	74.570	A:maj
74.570	75.640	D:maj
75.640	78.885	E:maj
78.885	81.780	G:maj
81.780	84.720	D:maj
84.720	87.650	A:7
87.650	90.550	N
90.550	100.705	A:maj
100.705	101.775	D:maj
101.775	103.945	A:maj
103.945	104.670	D:maj
104.670	109.380	A:maj
109.380	110.820	D:maj
110.820	112.250	A:maj
112.250	112.955	D:maj
112.955	116.580	A:min7
116.580	117.315	E:min
117.315	118.050	G:maj
118.050	118.415	D:maj
118.415	119.505	N
119.505	120.940	A:maj
120.940	122.370	D:maj
122.370	123.800	A:maj
123.800	124.875	D:maj
124.875	126.680	A:maj
126.680	128.125	D:maj
128.125	129.935	A:maj
129.935	131.020	D:maj
131.020	132.460	A:maj
132.460	133.895	D:maj
133.895	135.335	A:maj
135.335	136.770	D:maj
136.770	138.205	A:maj
138.205	139.275	D:maj
139.275	141.410	A:maj
141.410	142.480	D:maj
142.480	143.920	A:maj
143.920	145.370	D:maj
145.370	146.815	A:maj
146.815	147.900	D:maj
147.900	172.830	A:maj
172.830	173.910	D:maj
173.910	175.705	A:min
175.705	177.155	D:maj
177.155	184.370	A:maj
184.370	185.810	D:maj
185.810	210.215	A:maj
210.215	211.685	D:maj
211.685	217.966	N
