0.000	1.380	N
1.380	8.800	A:maj
8.800	10.680	D:7
10.680	11.625	G:maj
11.625	12.570	E:min
12.570	14.420	A:min
14.420	16.240	G:maj
16.240	18.100	C:maj
18.100	19.985	F:maj
19.985	21.870	C:maj
21.870	23.285	F:maj
23.285	25.645	C:maj
25.645	27.535	F:maj
27.535	31.290	G:maj
31.290	38.800	A:maj
38.800	40.680	D:7
40.680	42.565	G:maj
42.565	44.425	A:maj
44.425	46.260	G:maj
46.260	48.135	C:maj
48.135	49.080	F:maj
49.080	51.920	C:maj
51.920	53.820	F:maj
53.820	55.720	C:maj
55.720	57.615	F:maj
57.615	60.930	G:maj
60.930	68.995	A:maj
68.995	70.905	D:7
70.905	72.820	G:7
72.820	76.635	A:min
76.635	78.560	C:maj
78.560	80.480	A:min
80.480	82.390	C:maj
82.390	84.300	A:min
84.300	86.215	F:maj
86.215	88.135	G:maj
88.135	90.060	F:maj
90.060	92.000	G:maj
92.000	93.935	A:min
93.935	95.855	G:maj
95.855	97.780	C:maj
97.780	99.705	F:maj
99.705	101.625	C:maj
101.625	103.540	F:maj
103.540	105.465	C:maj
105.465	107.385	F:maj
107.385	110.745	G:maj
110.745	118.905	A:maj
118.905	120.845	D:7
120.845	122.795	G:maj
122.795	126.665	A:7
126.665	128.615	D:7
128.615	129.590	G:maj
129.590	134.500	C:maj
134.500	138.371	N
