0.000000000	0.046439909	N
0.046439909	2.089795918	E:maj7
2.089795918	3.622312925	A:7/3
3.622312925	5.247709750	G:maj6
5.247709750	7.058866213	E:7/3
7.058866213	10.866938775	E/5
10.866938775	11.517097505	A:min
11.517097505	12.770975056	E:min7
12.770975056	13.281814058	E:maj6
13.281814058	15.000090702	B:7
15.000090702	16.207528344	F#:min7
16.207528344	16.439727891	E:aug
16.439727891	17.925804988	F#
17.925804988	19.411882086	B:maj6
19.411882086	23.591473922	E:7
23.591473922	24.288072562	A
24.288072562	25.774149659	E:maj7
25.774149659	27.817505668	B:7
27.817505668	29.071383219	A/2
29.071383219	29.907301587	F#:7
29.907301587	30.743219954	B:7
30.743219954	31.672018140	C#:min7
31.672018140	33.901133786	E
33.901133786	35.247891156	B:7
35.247891156	37.709206349	E
37.709206349	38.591564625	E:min7
38.591564625	40.216961451	F#:7
40.216961451	41.563718820	B:maj6
41.563718820	45.743310657	E:7/3
45.743310657	46.439909297	A/3
46.439909297	48.065306122	E/5
48.065306122	50.062222222	B:7
50.062222222	51.316099773	A:7/3
51.316099773	52.059138321	F#
52.059138321	52.941496598	B:7
52.941496598	54.520453514	E:7
54.520453514	58.374965986	E
58.374965986	60.882721088	E:7
60.882721088	63.761995464	A:maj6
63.761995464	66.919909297	E/2
66.919909297	68.498866213	B/b7
68.498866213	69.984943310	A:maj7
69.984943310	71.610340136	F#
71.610340136	72.678458049	B:7
72.678458049	74.768253968	E
74.768253968	76.115011337	B:7
76.115011337	78.158367346	E
78.158367346	79.551564625	E:min
79.551564625	80.341043083	F#:maj6
80.341043083	81.084081632	F#:min7
81.084081632	82.709478458	B:7
82.709478458	86.796190476	E
86.796190476	87.446349206	A:7
87.446349206	89.118185941	C#:min7
89.118185941	90.790022675	B/5
90.790022675	92.183219954	A:7/3
92.183219954	93.855056689	B:maj6
93.855056689	95.387573696	C#:min7
95.387573696	97.012970521	B:maj7
97.012970521	97.848888888	E
97.848888888	98.545487528	C#:7
98.545487528	100.170884353	B/5
100.170884353	100.913922902	E:7/3
100.913922902	101.749841269	C#:min7
101.749841269	102.539319727	F#:7
102.539319727	107.787029478	B/3
107.787029478	108.787029478	N
