0.000000000	0.046439909	N
0.046439909	3.018594104	Eb:maj6
3.018594104	3.575873015	D:min
3.575873015	4.272471655	E:hdim7/b7
4.272471655	4.922630385	F:min
4.922630385	5.572789115	C:7/3
5.572789115	6.222947845	E:hdim7
6.222947845	6.594467120	D:min7
6.594467120	7.198185941	A:7
7.198185941	8.591383219	F
8.591383219	10.216780045	Bb:maj6
10.216780045	11.563537414	Ab/b7
11.563537414	12.956734693	Bb:7/3
12.956734693	14.164172335	Ab:maj6
14.164172335	15.510929705	Bb:7/3
15.510929705	16.718367346	Ab:maj7
16.718367346	19.226122448	Bb:7
19.226122448	20.247800453	Eb
20.247800453	22.151836734	Eb:maj6
22.151836734	22.662675736	D
22.662675736	23.684353741	Bb/2
23.684353741	24.009433106	F/2
24.009433106	24.659591836	C:7/3
24.659591836	25.309750566	E:hdim7
25.309750566	26.006349206	D:min
26.006349206	27.631746031	F
27.631746031	29.303582766	Bb:maj6
29.303582766	30.278820861	Ab:maj7
30.278820861	32.043537414	Bb:7
32.043537414	32.879455782	Ab
32.879455782	33.808253968	Bb:7/3
33.808253968	34.504852607	G:min7
34.504852607	35.665850340	Ab
35.665850340	37.523446712	Bb:aug
37.523446712	38.498684807	Bb:7
38.498684807	41.099319727	F:maj6
41.099319727	43.421315192	G:min
43.421315192	47.647346938	D:min7
47.647346938	49.644263038	C:maj6
49.644263038	50.573061224	Bb:maj6
50.573061224	52.337777777	C:min7
52.337777777	53.266575963	Bb:maj6
53.266575963	53.963174603	C:min7
53.963174603	54.520453514	A:7
54.520453514	54.984852607	B:hdim7/b7
54.984852607	57.399727891	D:7/3
57.399727891	59.768163265	G:7
59.768163265	61.440000000	D:min7
61.440000000	68.127346938	D:min6
68.127346938	70.356462585	C:maj6
70.356462585	72.492698412	Bb
72.492698412	73.607256235	Bb:maj7
73.607256235	76.300770975	F:maj6
76.300770975	78.390566893	G
78.390566893	79.087165532	Eb:maj7
79.087165532	80.480362811	Eb:aug
80.480362811	83.127437641	Eb:7/3
83.127437641	83.731156462	D/5
83.731156462	84.427755102	Eb:maj7
84.427755102	85.077913832	Bb:maj7
85.077913832	85.820952380	A:min7
85.820952380	86.471111111	E:hdim7
86.471111111	87.399909297	A:min7
87.399909297	88.839546485	F
88.839546485	90.464943310	Bb:maj6
90.464943310	91.858140589	F:min7
91.858140589	93.204897959	Bb/b7
93.204897959	94.505215419	Ab:7/3
94.505215419	95.805532879	G:min7
95.805532879	97.105850340	Ab:min
97.105850340	99.009886621	Bb:min
99.009886621	99.938684807	Bb:7
99.938684807	102.539319727	B:hdim7/b7
102.539319727	105.325714285	Bb:maj6
105.325714285	106.579591836	D:min
106.579591836	109.412426303	Bb:maj7
109.412426303	110.805623582	F/5
110.805623582	114.056417233	C:min7
114.056417233	115.635374149	G:min6
115.635374149	119.071927437	B:hdim7/b7
119.071927437	121.068843537	Bb:maj6
121.068843537	122.508480725	Eb:maj7
122.508480725	125.945034013	Eb:maj6
125.945034013	126.502312925	D:min
126.502312925	127.523990929	Bb:maj6
127.523990929	127.988390022	F
127.988390022	128.545668934	C/3
128.545668934	129.242267573	E:hdim7
129.242267573	129.892426303	D:min
129.892426303	130.263945578	A:7
130.263945578	131.610702947	F
131.610702947	133.375419501	G:min7
133.375419501	134.350657596	Ab:maj7
134.350657596	136.115374149	Bb:7/3
136.115374149	136.904852607	Ab:7
136.904852607	137.601451247	Bb:7
137.601451247	138.576689342	Bb:maj6
138.576689342	139.737687074	Ab
139.737687074	142.524081632	Bb:7/3
142.524081632	146.007074829	Eb:min
146.007074829	148.654149659	B:aug
148.654149659	149.654149659	N
