MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000000",79.298459,164.310204,79.030432,8.429606,4.481062,5.917766,5,7
"chord_mrx_09_000001",96.578308,200.129245,96.311451,0.000000,0.493105,0.000000,1,2
"chord_mrx_09_000002",91.740240,182.143129,91.498454,0.000000,3.424332,1.751408,5,5
"chord_mrx_09_000003",84.546388,153.469388,84.109509,0.612767,8.675685,0.590071,4,6
"chord_mrx_09_000004",82.292540,236.088889,82.292540,0.843613,5.869570,8.533242,13,13
"chord_mrx_09_000005",71.907914,194.841000,71.586144,2.742994,5.309707,11.352271,12,13
"chord_mrx_09_000006",74.510318,183.771429,74.260256,0.048172,19.735052,2.977967,4,6
"chord_mrx_09_000007",85.459129,112.875102,85.023090,0.712468,6.221357,2.940436,8,10
"chord_mrx_09_000008",81.417367,172.329805,81.221992,0.000000,5.833256,9.788635,10,10
"chord_mrx_09_000009",92.198874,164.022857,92.198874,0.000000,4.423329,2.608120,8,9
"chord_mrx_09_000010",79.582289,149.394286,79.180121,6.815490,5.526703,4.629543,8,8
"chord_mrx_09_000011",73.895089,211.487347,73.641583,0.000000,10.798466,12.457823,7,9
"chord_mrx_09_000012",76.952389,147.513469,76.623798,0.051702,17.632970,2.238599,3,6
"chord_mrx_09_000013",82.479644,277.080816,82.313793,0.002881,11.032059,3.864586,8,12
"chord_mrx_09_000014",65.175219,263.332325,65.033037,0.127857,14.208649,15.321830,5,7
"chord_mrx_09_000015",63.989823,111.962523,63.920273,4.642405,22.191672,8.752054,10,8
"chord_mrx_09_000016",74.355317,180.192653,74.110915,7.067974,3.205115,12.897327,9,9
"chord_mrx_09_000017",0.201584,132.465487,0.000000,0.000000,95.339240,3.914324,8,7
"chord_mrx_09_000018",82.584967,101.459592,82.470538,0.000000,3.824197,1.303070,3,4
"chord_mrx_09_000019",47.962745,145.075374,47.516594,10.765513,28.106834,9.458966,5,7
"chord_mrx_09_000020",70.100624,129.509298,69.697217,2.395295,2.189328,20.754229,6,8
"chord_mrx_09_000021",91.489632,200.943000,91.256034,0.000000,4.731954,0.595108,5,6
"chord_mrx_09_000022",78.400601,157.152653,78.120367,0.000000,18.316827,0.065048,4,4
"chord_mrx_09_000023",92.398192,110.184490,91.876618,0.000000,1.491066,2.605420,4,5
"chord_mrx_09_000024",77.479836,154.955465,77.079725,1.888163,6.053344,11.754914,8,8
"chord_mrx_09_000025",75.149844,183.133000,75.143504,1.493960,16.936733,3.913421,6,11
"chord_mrx_09_000026",95.292547,174.158367,94.974230,0.000000,2.704919,0.000000,3,3
"chord_mrx_09_000027",84.330609,160.198986,84.098698,0.000000,6.004557,8.036590,5,5
"chord_mrx_09_000028",73.418710,347.205000,73.245553,3.281153,11.983919,7.947375,17,19
"chord_mrx_09_000029",82.944729,110.064000,82.624897,0.000000,8.473960,4.778996,8,11
"chord_mrx_09_000030",21.243238,121.376000,20.860626,0.000000,1.984912,0.000000,3,3
"chord_mrx_09_000031",25.446543,229.683084,25.143256,0.303287,68.738653,1.521489,3,6
"chord_mrx_09_000032",53.996403,20.206598,52.385498,6.090377,13.982205,25.416035,6,7
"chord_mrx_09_000033",80.269283,151.092245,79.831292,10.681554,3.520694,2.553537,12,14
"chord_mrx_09_000034",90.155330,158.066939,89.868876,0.000000,3.581409,2.555937,5,6
"chord_mrx_09_000035",82.673883,169.921000,82.537231,3.028115,3.988362,5.575793,12,12
"chord_mrx_09_000036",77.760416,217.887347,77.584659,0.000000,6.781188,14.532525,6,6
"chord_mrx_09_000037",81.411746,121.392510,80.933546,0.000000,5.040099,10.117354,5,7
"chord_mrx_09_000038",82.336944,195.343673,82.328029,1.274732,10.733167,4.472439,9,11
"chord_mrx_09_000039",54.129775,342.547000,54.043224,0.000000,9.080441,24.480371,9,14
"chord_mrx_09_000040",80.083283,228.600000,79.875055,1.936717,11.197345,5.132178,9,8
"chord_mrx_09_000041",83.235797,166.997912,82.964662,4.094842,2.391374,6.625376,7,7
"chord_mrx_09_000042",67.967901,127.686531,67.649800,8.039600,9.663918,11.080840,3,7
"chord_mrx_09_000043",69.396170,161.149388,69.309716,0.000000,12.198335,8.947395,5,10
