MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000000",79.844972,164.310204,78.122496,0.337159,3.687702,15.775580,5,6
"chord_mrx_09_000001",95.055943,200.129245,92.896522,3.908034,0.000000,0.000000,1,2
"chord_mrx_09_000002",89.275517,182.143129,86.798247,0.860626,3.654918,5.419385,5,8
"chord_mrx_09_000003",76.800712,153.469388,76.493471,0.000000,15.456055,1.733275,4,4
"chord_mrx_09_000004",81.508693,236.088889,81.142598,0.958447,11.790220,3.672327,13,14
"chord_mrx_09_000005",78.861704,194.841000,76.667958,1.778849,1.425551,11.118757,12,18
"chord_mrx_09_000006",78.669283,183.771429,75.706178,0.000000,20.846649,0.000000,4,4
"chord_mrx_09_000007",90.694190,112.875102,85.696808,0.000000,7.924071,1.106721,8,8
"chord_mrx_09_000008",78.246334,172.329805,75.103993,0.000000,4.903228,16.767788,10,12
"chord_mrx_09_000009",89.829324,164.022857,89.802781,1.940579,4.891045,2.692084,8,10
"chord_mrx_09_000010",70.899278,149.394286,67.128840,11.784394,7.818540,8.121889,8,9
"chord_mrx_09_000011",89.239361,211.487347,86.368558,0.000000,2.777069,7.784203,7,8
"chord_mrx_09_000012",86.147246,147.513469,82.694316,3.359765,8.489240,1.632316,3,8
"chord_mrx_09_000013",83.830066,277.080816,81.334990,2.763309,8.371806,4.465834,8,16
"chord_mrx_09_000014",87.849643,263.332325,84.998048,0.000000,3.813638,4.029947,5,4
"chord_mrx_09_000015",76.418965,111.962523,75.972924,0.119641,13.590528,9.618381,10,9
"chord_mrx_09_000016",55.553399,180.192653,53.324341,0.200483,18.684059,25.072882,9,8
"chord_mrx_09_000017",0.544069,132.465487,0.000000,0.000000,97.779360,1.474204,8,8
"chord_mrx_09_000018",96.927834,101.459592,84.525639,0.000000,0.359378,0.000000,3,3
"chord_mrx_09_000019",81.358321,145.075374,78.204811,0.000000,13.133762,4.509334,5,5
"chord_mrx_09_000020",68.171782,129.509298,64.537975,3.716963,7.010617,19.492746,6,8
"chord_mrx_09_000021",82.441662,200.943000,82.300508,2.012013,10.093858,2.032905,5,7
"chord_mrx_09_000022",85.034715,157.152653,81.911022,0.366601,12.660432,1.091259,4,5
"chord_mrx_09_000023",95.346575,110.184490,91.383339,0.000000,1.430975,2.768907,4,4
"chord_mrx_09_000024",89.922044,154.955465,86.729916,0.596295,5.443230,3.870107,8,9
"chord_mrx_09_000025",83.422869,183.133000,80.910487,0.153984,7.643669,6.003344,6,8
"chord_mrx_09_000026",95.290489,174.158367,94.235855,0.000000,3.443294,0.000000,3,3
"chord_mrx_09_000027",90.998845,160.198986,90.033719,4.324672,1.686451,2.095003,5,6
"chord_mrx_09_000028",77.414231,347.205000,75.911663,0.893591,10.022961,8.133821,17,22
"chord_mrx_09_000029",86.935033,110.064000,84.663603,0.668752,5.917991,4.336833,8,10
"chord_mrx_09_000030",83.873504,121.376000,19.192670,0.000000,3.504639,0.000000,3,4
"chord_mrx_09_000031",21.203188,229.683084,20.301068,0.464961,70.721769,0.000000,3,4
"chord_mrx_09_000032",72.946906,20.206598,71.481770,0.000000,26.764797,0.142528,6,7
"chord_mrx_09_000033",86.839270,151.092245,84.207608,7.779679,2.947498,1.652292,12,14
"chord_mrx_09_000034",91.773129,158.066939,88.628275,0.077830,4.026919,2.489984,5,6
"chord_mrx_09_000035",83.234229,169.921000,82.966584,1.873818,3.865739,6.423360,12,19
"chord_mrx_09_000036",88.837321,217.887347,88.644247,0.000000,6.885236,3.194050,6,6
"chord_mrx_09_000037",88.027171,121.392510,84.524655,0.000000,3.339889,6.951231,5,6
"chord_mrx_09_000038",93.053456,195.343673,91.903428,0.815018,5.794917,0.311478,9,10
"chord_mrx_09_000039",70.859583,342.547000,59.704851,0.933292,8.739968,17.912939,9,13
"chord_mrx_09_000040",88.703705,228.600000,88.600980,0.075229,4.914685,4.550402,9,10
"chord_mrx_09_000041",82.641542,166.997912,79.828705,5.392508,3.394544,7.296124,7,13
"chord_mrx_09_000042",79.133603,127.686531,75.713876,7.708573,2.626968,10.448527,3,7
"chord_mrx_09_000043",88.185979,161.149388,80.807526,0.000000,6.163311,-0.000000,5,5
"chord_mrx_09_000044",86.432347,152.581224,83.855004,0.616052,10.625949,1.855728,7,7
"chord_mrx_09_000045",73.490080,136.681362,72.156265,5.504138,5.264822,15.480378,7,13
"chord_mrx_09_000046",87.783967,175.827000,86.464457,0.327620,4.213564,7.647042,13,14
"chord_mrx_09_000047",92.661873,40.620408,85.798643,0.000000,2.411689,2.904833,3,4
"chord_mrx_09_000048",85.098340,148.511640,81.840335,0.820033,9.623605,4.263208,6,8
"chord_mrx_09_000049",52.168673,167.627755,49.398673,17.954965,14.640748,14.676944,3,6
"chord_mrx_09_000050",11.549122,194.089796,11.342559,2.361532,37.172749,42.167219,9,9
"chord_mrx_09_000051",70.316486,150.282449,66.889243,4.583113,8.518363,13.984026,6,17
"chord_mrx_09_000052",77.772450,72.751020,77.772450,4.627033,16.252336,0.700739,6,9
"chord_mrx_09_000053",64.113595,31.681117,46.850741,0.000000,16.604213,6.330702,1,3
"chord_mrx_09_000054",75.616213,206.007440,72.384443,2.463393,15.646789,0.998004,4,8
"chord_mrx_09_000055",91.192359,167.122720,87.962110,2.781879,4.420475,0.748271,4,5
"chord_mrx_09_000056",90.580487,192.496327,87.939214,6.222624,1.627428,1.502349,6,8
"chord_mrx_09_000057",86.864291,228.571429,84.939529,0.000000,2.056796,10.295080,7,6
"chord_mrx_09_000058",77.530974,117.860212,73.120507,2.247311,4.874727,13.544137,4,5
"chord_mrx_09_000059",80.824246,202.317000,79.890028,4.308221,4.429908,9.289531,9,13
"chord_mrx_09_000060",88.034873,156.708571,87.828068,0.000000,7.675436,4.199844,7,13
"chord_mrx_09_000061",78.730966,140.576508,75.740570,1.275290,7.853533,10.398628,9,9
"chord_mrx_09_000062",92.281508,254.549169,92.107579,1.235781,4.298891,1.190490,6,7
"chord_mrx_09_000063",81.528741,136.048617,58.323599,4.812122,5.536233,3.941018,10,11
"chord_mrx_09_000064",76.992363,215.800000,75.151286,6.444034,1.158595,11.871689,8,14
"chord_mrx_09_000065",65.911376,189.515466,65.735632,0.019563,13.871253,18.933045,7,7
"chord_mrx_09_000066",77.361535,295.093000,76.854936,1.199268,8.992854,4.427833,8,9
"chord_mrx_09_000067",88.738853,138.370612,85.196033,1.862461,7.812014,0.807520,6,8
"chord_mrx_09_000068",81.108279,197.741135,80.985440,1.470954,8.784275,7.129366,8,9
"chord_mrx_09_000069",95.526454,116.424853,92.994656,0.000000,2.936146,1.210799,10,11
"chord_mrx_09_000070",87.509805,139.706676,87.208283,1.121833,4.737432,5.671501,10,11
"chord_mrx_09_000071",87.120830,164.101224,84.541538,0.810901,9.779879,1.955800,5,6
"chord_mrx_09_000072",81.763433,151.914612,77.378842,4.962986,11.200254,0.318952,4,5
"chord_mrx_09_000073",79.743105,304.150793,79.236120,5.436765,10.194727,4.513514,2,4
"chord_mrx_09_000074",89.594245,148.741224,89.365203,0.000000,4.202228,5.606956,9,11
"chord_mrx_09_000075",90.073100,147.670204,86.759216,0.811393,5.176176,3.633435,6,6
"chord_mrx_09_000076",91.560548,159.674920,90.752444,1.378364,3.487163,3.373826,11,13
"chord_mrx_09_000077",95.643456,137.607256,91.576711,0.367430,2.027743,1.845573,9,11
"chord_mrx_09_000078",89.257914,147.983673,86.167614,4.937007,2.528411,3.190951,7,8
"chord_mrx_09_000079",82.292534,140.088890,82.178320,0.000000,8.146740,9.375679,11,11
"chord_mrx_09_000080",73.226687,167.862000,73.090666,1.268242,6.364406,17.476994,8,8
"chord_mrx_09_000081",89.303235,175.804082,85.776530,0.016084,6.994790,3.384939,4,4
"chord_mrx_09_000082",81.350199,157.648980,78.036563,1.271853,10.843178,6.249132,9,10
"chord_mrx_09_000083",88.438337,155.173152,88.005670,0.000000,7.976980,0.954884,8,9
"chord_mrx_09_000084",77.779314,171.101456,73.991138,14.700723,2.885268,0.705341,5,6
"chord_mrx_09_000085",82.399022,163.317551,74.370500,0.931035,13.671382,1.378615,6,7
"chord_mrx_09_000086",78.589573,225.821231,71.401383,3.523434,9.061679,3.528989,7,12
"chord_mrx_09_000087",92.018496,257.642000,90.737304,0.000000,1.664252,1.432912,5,7
"chord_mrx_09_000088",81.292430,145.008617,77.999045,1.534696,3.136468,13.972865,12,13
"chord_mrx_09_000089",84.083143,212.140000,74.115681,2.699200,5.071720,7.069753,12,13
"chord_mrx_09_000090",91.532729,123.367620,88.402247,0.000000,1.010022,6.679648,6,8
"chord_mrx_09_000091",82.588733,158.850612,78.830100,0.141590,15.451874,1.778196,9,9
"chord_mrx_09_000092",74.682237,186.107000,73.150351,17.371539,4.267492,1.553029,12,13
"chord_mrx_09_000093",85.337942,119.353469,81.543255,4.452491,2.385769,7.768365,13,11
"chord_mrx_09_000094",81.057557,167.444898,80.806106,1.465870,12.803496,3.819197,5,4
"chord_mrx_09_000095",57.622695,158.870455,57.078262,0.000000,17.421606,24.666806,5,3
"chord_mrx_09_000096",93.644062,145.614919,90.285381,0.000000,2.155386,3.260236,8,8
"chord_mrx_09_000097",80.340214,114.451157,76.614156,0.700513,6.702778,11.905181,7,8
"chord_mrx_09_000098",81.433490,124.551837,77.595840,0.000000,17.684309,0.581105,5,5
"chord_mrx_09_000099",74.227592,160.417959,71.685661,3.687428,14.809425,4.567481,5,8
"chord_mrx_09_000100",90.375060,119.145091,85.993203,0.000000,1.935023,7.146874,7,7
"chord_mrx_09_000101",92.093444,92.708571,92.093444,0.000000,7.153775,0.247845,7,8
"chord_mrx_09_000102",90.718747,118.987755,86.163685,0.000000,8.701587,-0.000000,5,6
"chord_mrx_09_000103",75.452676,215.066122,75.243227,0.875721,14.544407,8.554720,7,9
"chord_mrx_09_000104",82.375205,149.741757,74.416408,2.155896,6.696071,6.912300,6,5
"chord_mrx_09_000105",88.615470,129.776327,88.295506,0.781233,6.488394,0.795315,6,9
"chord_mrx_09_000106",94.405259,184.131714,93.576954,0.000000,3.700387,1.612908,5,6
"chord_mrx_09_000107",79.373224,153.561421,79.132175,0.059493,14.621453,5.085516,7,8
"chord_mrx_09_000108",79.254930,129.270000,75.055080,0.811487,3.943804,12.709963,7,7
"chord_mrx_09_000109",89.085950,146.494694,85.621901,1.780843,3.738416,3.956827,4,5
"chord_mrx_09_000110",70.523051,177.266939,70.334704,1.861800,24.042969,2.800116,3,3
"chord_mrx_09_000111",91.907322,125.342112,88.480600,0.187206,6.207985,0.092646,5,6
"chord_mrx_09_000112",92.277271,118.267344,90.529271,1.278475,4.343929,0.759885,6,10
"chord_mrx_09_000113",90.065404,190.101768,87.322823,0.780817,5.688361,2.392680,6,8
"chord_mrx_09_000114",75.791913,159.208797,69.276897,2.843056,15.478903,4.544606,6,8
