0.000	3.470	N
3.470	6.170	D:maj
6.170	7.970	G:7
7.970	9.785	E:7
9.785	13.450	A:7
13.450	14.835	D:maj
14.835	17.155	G:maj
17.155	20.870	D:7
20.870	24.615	G:7
24.615	28.830	D:7
28.830	30.235	A:7
30.235	32.100	G:7
32.100	33.965	D:7
33.965	35.830	A:7
35.830	37.700	D:maj
37.700	39.570	G:maj
39.570	43.305	D:maj
43.305	47.050	G:maj
47.050	50.795	D:maj
50.795	52.655	A:7
52.655	54.500	G:7
54.500	55.425	D:7
55.425	56.355	G:maj
56.355	58.695	A:maj
58.695	60.105	D:maj
60.105	61.985	G:maj
61.985	65.720	D:7
65.720	69.450	G:maj
69.450	73.160	D:maj
73.160	75.025	A:maj
75.025	76.895	G:maj
76.895	79.230	D:maj
79.230	80.625	A:maj
80.625	82.485	D:maj
82.485	84.355	G:7
84.355	88.115	D:7
88.115	91.855	G:7
91.855	95.570	D:7
95.570	99.305	A:7
99.305	100.240	D:maj
100.240	101.165	G:maj
101.165	104.835	D:maj
104.835	106.700	G:maj
106.700	110.450	D:7
110.450	114.190	G:maj
114.190	117.920	D:maj
117.920	119.775	A:7
119.775	121.625	G:7
121.625	123.945	D:7
123.945	125.335	A:7
125.335	127.645	D:7
127.645	129.045	G:maj
129.045	132.800	D:maj
132.800	136.545	G:maj
136.545	140.765	D:maj
140.765	144.040	G:maj
144.040	144.970	D:maj
144.970	145.895	G:maj
145.895	149.320	D:maj
149.320	152.738	N
