0.000	0.220	N
0.220	4.565	C:maj
4.565	6.255	C:sus4
6.255	7.765	C:maj
7.765	8.510	A:min
8.510	10.390	D:min7
10.390	12.680	C:maj
12.680	13.315	F:maj
13.315	16.755	C:maj
16.755	17.265	F:maj
17.265	20.830	C:maj
20.830	21.465	F:maj
21.465	21.845	C:maj
21.845	22.355	D:min
22.355	25.015	C:maj
25.015	26.665	D:min
26.665	27.945	C:maj
27.945	28.200	G:maj
28.200	28.455	C:maj
28.455	28.715	E:min
28.715	30.775	A:min
30.775	32.825	D:maj
32.825	33.825	F:maj
33.825	35.070	G:maj
35.070	36.065	C:maj
36.065	36.940	G:maj
36.940	38.940	A:min
38.940	40.940	D:maj
40.940	41.925	F:maj
41.925	42.905	G:maj
42.905	44.150	E:maj
44.150	45.150	A:min
45.150	45.900	G:maj6
45.900	46.650	F:maj6
46.650	47.910	F:maj
47.910	50.200	F:min
50.200	53.625	C:maj
53.625	54.505	F:maj
54.505	56.020	D:min7
56.020	57.295	C:maj
57.295	57.805	E:aug
57.805	58.315	E:7
58.315	59.210	A:min
59.210	60.355	C:7
60.355	62.260	F:maj
62.260	64.400	F:min
64.400	65.410	G:7
65.410	66.300	E:7
66.300	67.325	A:min
67.325	68.465	D:7
68.465	69.855	G:maj6
69.855	72.385	G:7
72.385	76.855	C:maj
76.855	78.475	D:min7
78.475	81.990	C:maj
81.990	82.500	F:maj
82.500	88.610	C:maj
88.610	90.490	D:min7
90.490	91.885	C:maj
91.885	92.135	D:min
92.135	92.765	A:min
92.765	94.655	D:min7
94.655	95.780	C:maj
95.780	96.530	E:min
96.530	98.520	A:min
98.520	100.515	D:maj
100.515	101.520	F:maj
101.520	102.655	G:maj
102.655	103.660	C:maj
103.660	103.910	G:maj
103.910	104.160	C:maj
104.160	104.410	G:maj
104.410	106.385	A:min
106.385	108.360	D:maj
108.360	108.735	F:maj
108.735	109.230	D:min
109.230	110.095	G:maj
110.095	110.340	A:maj
110.340	111.335	E:7
111.335	112.200	A:min
112.200	113.195	G:maj
113.195	115.300	F:maj
115.300	117.400	F:min
117.400	120.970	C:maj
120.970	121.630	F:maj
121.630	122.145	D:min7
122.145	124.540	C:maj
124.540	125.415	N
125.415	126.295	A:min
126.295	127.415	C:7
127.415	129.155	F:maj
129.155	130.890	F:min7
130.890	131.385	Bb:7
131.385	132.250	G:maj
132.250	133.360	E:maj
133.360	134.225	A:min
134.225	135.340	D:maj
135.340	137.075	G:maj6
137.075	139.065	G:7
139.065	143.305	C:maj
143.305	144.300	D:hdim7
144.300	145.170	F:min6
145.170	147.290	C:maj
147.290	148.420	F:min6
148.420	149.295	F:maj6
149.295	151.425	C:maj
151.425	153.045	D:min7
153.045	155.385	C:maj
155.385	156.125	D:min7
156.125	156.745	C:maj
156.745	157.110	F:maj
157.110	158.700	C:maj
158.700	159.070	G:maj
159.070	160.675	C:maj
160.675	161.045	G:maj
161.045	162.655	C:maj
162.655	163.025	G:maj
163.025	164.640	C:maj
164.640	165.015	G:maj
165.015	170.605	C:maj
170.605	172.173	N
