  0.000	  0.740	N
  0.740	  7.940	F#:min
  7.940	 12.210	A:maj
 12.210	 15.980	F#:min
 15.980	 19.970	D:maj
 19.970	 23.730	E:maj
 23.730	 27.770	A:maj
 27.770	 31.390	F#:min
 31.390	 35.530	D:maj
 35.530	 39.290	E:maj
 39.290	 43.330	A:maj
 43.330	 47.090	F#:min
 47.090	 51.130	D:maj
 51.130	 54.980	E:maj
 54.980	 58.510	A:maj
 58.510	 62.790	F#:min
 62.790	 66.730	D:maj
 66.730	 70.730	E:maj
 70.730	 74.440	A:maj
 74.440	 78.440	F#:min
 78.440	 82.480	D:maj
 82.480	 86.240	E:maj
 86.240	 90.280	A:maj
 90.280	 94.180	F#:min
 94.180	 98.130	D:maj
 98.130	102.210	E:maj
102.210	106.070	A:maj
106.070	109.830	F#:min
109.830	113.920	D:maj
113.920	117.680	E:maj
117.680	121.810	A:maj
121.810	125.570	F#:min
125.570	129.570	D:maj
129.570	133.510	E:maj
133.510	137.510	A:maj
137.510	141.180	F#:min
141.180	145.170	D:maj
145.170	149.260	E:maj
149.260	152.690	A:maj
152.690	156.780	N
