  0.000	  0.230	N
  0.230	  1.900	C#:min7
  1.900	  2.930	F#:sus4
  2.930	  4.130	F#:maj
  4.130	  5.200	A:maj
  5.200	  6.320	B:maj
  6.320	  8.030	C#:min7
  8.030	  8.540	B:maj
  8.540	  9.660	A:maj
  9.660	 10.730	B:maj
 10.730	 12.400	C#:min
 12.400	 13.000	B:maj
 13.000	 14.210	A:maj
 14.210	 15.140	B:maj
 15.140	 23.870	E:maj
 23.870	 24.060	A:maj
 24.060	 24.750	D:maj
 24.750	 28.330	A:maj
 28.330	 32.740	E:maj
 32.740	 35.530	B:maj
 35.530	 37.110	A:maj
 37.110	 54.800	E:maj
 54.800	 59.160	A:maj
 59.160	 63.620	E:maj
 63.620	 65.710	B:maj
 65.710	 67.940	A:maj
 67.940	 72.120	E:maj
 72.120	 72.490	D:maj
 72.490	 80.990	E:maj
 80.990	 85.680	A:maj
 85.680	 89.910	E:maj
 89.910	 92.320	B:maj
 92.320	 94.460	A:maj
 94.460	 98.960	E:maj
 98.960	101.190	B:maj
101.190	103.330	A:maj
103.330	105.560	B:maj
105.560	107.790	A:maj
107.790	109.920	C#:min
109.920	112.200	F#:maj
112.200	113.270	A:maj
113.270	114.470	B:maj
114.470	116.050	C#:min
116.050	116.700	B:maj
116.700	117.680	A:maj
117.680	118.840	B:maj
118.840	120.510	C#:min
120.510	121.070	B:maj
121.070	122.090	A:maj
122.090	123.110	B:maj
123.110	136.210	E:maj
136.210	140.900	A:maj
140.900	145.360	E:maj
145.360	147.590	B:maj
147.590	149.770	A:maj
149.770	152.510	E:maj
152.510	153.530	D:7
153.530	163.000	E:maj
163.000	164.260	F#:min
164.260	167.370	A:maj
167.370	171.780	E:maj
171.780	174.010	B:maj
174.010	176.240	A:maj
176.240	180.700	E:maj
180.700	182.880	B:maj
182.880	184.970	A:maj
184.970	198.110	E:maj
198.110	202.620	A:maj
202.620	207.170	E:maj
207.170	209.350	B:maj
209.350	211.580	A:maj
211.580	215.950	E:maj
215.950	218.220	B:maj
218.220	220.360	A:maj
220.360	257.830	E:maj
257.830	258.760	N
