  0.000	  0.370	N
  0.370	  2.040	D:maj
  2.040	  6.780	E:min
  6.780	  7.660	D:maj
  7.660	  8.960	A:maj
  8.960	 10.310	G:maj
 10.310	 11.980	E:maj
 11.980	 13.330	B:min
 13.330	 14.070	A:maj
 14.070	 14.770	D:maj
 14.770	 17.460	G:maj
 17.460	 18.950	E:min
 18.950	 20.200	A:maj
 20.200	 23.080	E:min
 23.080	 24.610	B:min
 24.610	 25.960	A:maj
 25.960	 27.260	G:maj
 27.260	 28.890	E:maj
 28.890	 30.280	B:min
 30.280	 31.020	A:maj
 31.020	 31.720	D:maj
 31.720	 34.320	G:maj
 34.320	 35.900	E:min
 35.900	 36.920	A:maj
 36.920	 40.120	E:min
 40.120	 41.610	D:maj
 41.610	 45.650	E:min
 45.650	 48.250	D:maj
 48.250	 51.220	E:maj
 51.220	 54.100	B:maj
 54.100	 54.980	A:maj
 54.980	 56.840	A:min
 56.840	 59.350	G:maj
 59.350	 61.630	E:min
 61.630	 62.320	G:maj
 62.320	 63.950	B:min
 63.950	 65.200	A:maj
 65.200	 66.550	G:maj
 66.550	 67.240	E:maj
 67.240	 69.150	B:min
 69.150	 70.170	A:maj
 70.170	 70.870	D:maj
 70.870	 73.700	G:maj
 73.700	 75.140	E:min
 75.140	 76.250	A:maj
 76.250	 79.320	E:min
 79.320	 80.710	B:maj
 80.710	 82.010	A:maj
 82.010	 83.310	G:maj
 83.310	 84.330	E:maj
 84.330	 86.290	B:min
 86.290	 86.980	A:maj
 86.980	 87.720	D:maj
 87.720	 90.330	G:maj
 90.330	 91.900	E:min
 91.900	 92.970	A:maj
 92.970	 96.130	E:min
 96.130	 97.520	D:maj
 97.520	101.700	E:min
101.700	104.160	D:maj
104.160	107.230	E:min
107.230	110.020	B:min
110.020	112.850	A:min
112.850	115.680	C:maj
115.680	118.420	E:min
118.420	119.810	B:min
119.810	120.880	A:maj
120.880	122.510	G:maj
122.510	123.670	E:maj
123.670	124.090	A:maj
124.090	125.430	B:min
125.430	126.080	A:maj
126.080	126.920	D:maj
126.920	129.570	G:maj
129.570	130.960	E:min
130.960	132.400	A:maj
132.400	133.790	E:min
133.790	135.140	A:maj
135.140	136.580	E:min
136.580	137.830	A:maj
137.830	139.270	E:min
139.270	140.760	A:maj
140.760	144.430	E:maj
144.430	149.440	N
