  0.000	  0.420	N
  0.420	  6.640	E:maj
  6.640	  7.760	G:maj
  7.760	 10.500	A:maj
 10.500	 13.470	E:maj
 13.470	 14.810	B:maj
 14.810	 16.210	A:maj
 16.210	 23.590	E:maj
 23.590	 24.010	B:maj
 24.010	 27.490	A:maj
 27.490	 30.330	E:maj
 30.330	 31.390	B:maj
 31.390	 33.020	A:maj
 33.020	 41.470	E:maj
 41.470	 44.300	A:maj
 44.300	 47.230	E:maj
 47.230	 48.250	B:maj
 48.250	 49.920	A:maj
 49.920	 55.960	E:maj
 55.960	 56.980	D:maj
 56.980	 58.370	E:maj
 58.370	 61.250	A:maj
 61.250	 64.130	E:maj
 64.130	 65.430	B:maj
 65.430	 66.870	A:maj
 66.870	 75.230	E:maj
 75.230	 78.110	A:maj
 78.110	 80.940	E:maj
 80.940	 82.010	B:maj
 82.010	 83.640	A:maj
 83.640	 92.180	E:maj
 92.180	 94.880	A:maj
 94.880	 97.900	E:maj
 97.900	 99.200	B:maj
 99.200	100.680	A:maj
100.680	108.720	E:maj
108.720	111.780	A:maj
111.780	115.680	E:maj
115.680	117.590	A:maj
117.590	125.020	E:maj
125.020	125.900	G:maj
125.900	128.550	A:maj
128.550	132.400	E:maj
132.400	133.140	B:maj
133.140	134.440	A:maj
134.440	139.780	E:maj
139.780	143.310	E:7
143.310	143.780	N
